wv,intens
4991.344844,0.8334546261055918
4991.355885,0.8490748739745284
4991.366925,0.8891403460872145
4991.377965,0.9029287540496893
4991.389004,0.9326067278954826
4991.400042,0.932658792339541
4991.41108,0.9528911826707797
4991.422117,0.9597524952321131
4991.433153,0.9639912050191971
4991.444189,0.9665157117704583
4991.455224,0.9686909054215576
4991.466259000001,0.9839511117032516
4991.477293,0.9687915273529618
4991.488326,0.9737239351236422
4991.499359,0.9906292753371531
4991.510391,1.0031989322844925
4991.521422,0.9758085022311954
4991.532453,0.9881789393903924
4991.543484000001,0.9999007129073895
4991.554513,0.9886665733082318
4991.565543,0.9904820705955601
4991.5765710000005,0.9843438700049926
4991.587599,0.9866783390551079
4991.598626,0.9909340680374208
4991.609653,0.990514302842127
4991.620679,0.9758327561824641
4991.631704,0.9762724376535143
4991.642729,0.9716379794397084
4991.6537530000005,0.9777697653899592
4991.664777,0.9748125362240211
4991.6758,0.9635062604090406
4991.686822,0.9706639710118519
4991.697843999999,0.9803167367012735
4991.708865,0.9669497536281575
4991.719886,0.9809329952073601
4991.730906000001,0.9451720010064212
4991.741925,0.9559276168248855
4991.752944,0.9522490495915508
4991.763962,0.927927638280893
4991.77498,0.9279640777819029
4991.785997,0.8981727552279012
4991.797013,0.8589667565829044
4991.808029,0.8167245272196737
4991.819044,0.7628001713937551
4991.830058,0.6914101059583895
4991.841072,0.6068978797500828
4991.852085,0.5172954271786974
4991.863098,0.4225909493787586
4991.87411,0.34299464844490407
4991.885122,0.2885819926328306
4991.896132,0.2514391643989499
4991.907143,0.22194366359033374
4991.918152,0.22212204524895832
4991.929161,0.2458755147016964
4991.94017,0.29988678986566936
4991.951177,0.35002543351969334
4991.962185,0.44704145728470585
4991.973191,0.5112582671073125
4991.984197,0.5748857985754977
4991.995202,0.645681580231029
4992.006207,0.6652220568478322
4992.017211,0.6851919408563876
4992.028215,0.6735845646405137
4992.039218,0.6436140584917018
4992.05022,0.5914422479054344
4992.061222,0.5243905267658555
4992.072223,0.4839565801288195
4992.083223,0.4151876080771347
4992.094223,0.3681066436456172
4992.105223,0.34752470687787884
4992.116221,0.3381738654560358
4992.127219,0.35557522057447744
4992.138217000001,0.41428890082236897
4992.149214,0.4633747360678447
4992.16021,0.5429418110138999
4992.171205,0.6095745592262164
4992.1822,0.6697116752769681
4992.193195000001,0.7317914671399279
4992.204189,0.7847615788746534
4992.215182,0.8259072269896942
4992.226174,0.851157849176272
4992.237166,0.8814156592489495
4992.248157999999,0.9015785666812651
4992.259149,0.9157454322321392
4992.270139,0.9159123235302933
4992.2811280000005,0.9324422380866898
4992.292117,0.939835347399709
4992.303106,0.9428594898169916
4992.314093,0.9453997017483851
4992.32508,0.9555005167515408
4992.336067,0.9713797372964985
4992.347053,0.956271518586655
4992.358038,0.967414523140588
4992.369022999999,0.970675806273017
4992.380007,0.9677385569620356
4992.39099,0.9654686265578866
4992.401973,0.978766993946277
4992.412955,0.9455285279036747
4992.423937,0.9619775403311143
4992.434918,0.9714352527556069
4992.445899,0.9846293376987948
4992.456878,0.9696391412944841
4992.467858,0.9500942065406527
4992.478836,0.9567352489826461
4992.4898140000005,0.9668283395605133
4992.500792,0.9616604011275541
4992.511768,0.9507572852273559
4992.522745,0.9365096987637734
4992.53372,0.9384343831406298
4992.5446950000005,0.9484342722622369
4992.555670000001,0.9569239503456873
4992.566643,0.9313879452077707
4992.577617,0.9370546365619123
4992.588589,0.9375560300706162
4992.599561,0.9433112176616177
4992.610532,0.9224086170556353
4992.621503,0.9163353923316944
4992.632473,0.9076765621020375
4992.643443,0.8680973599368896
4992.654412,0.8419087979150572
4992.6653799999995,0.8358646527820022
4992.676348,0.8136301255941157
4992.687315,0.7792074267466351
4992.698281,0.7817088943372082
4992.709247,0.7740722757258237
4992.720212,0.7842414442843629
4992.731177000001,0.7975346300722808
4992.742141,0.8156367209349616
4992.753105,0.8567829959137998
4992.764067,0.8803786528307974
4992.77503,0.9147541976446487
4992.785991,0.9102252033755556
4992.796952000001,0.9314994331732288
4992.807913000001,0.9442773444777961
4992.818872999999,0.9456780644107732
4992.829832,0.9537249945152964
4992.84079,0.961861462285125
4992.851748,0.9556254696607109
4992.862706,0.9619089904067848
4992.873663,0.9650430640159088
4992.8846189999995,0.9633048230131015
4992.895574,0.9602026649333939
4992.906529,0.9628755921144108
4992.9174840000005,0.9875661297564936
4992.928437,0.9736374456872088
4992.939391,0.9589641034409567
4992.9503429999995,0.9804890954620318
4992.961295,0.9850649630617975
4992.972246,0.9597781999437673
4992.983197,0.9673195570041222
4992.994146999999,0.9713112155452116
4993.005097,0.97642697397033
4993.016046,0.9696915290040806
4993.026994,0.9682528860803852
4993.037942,0.9580331225952482
4993.048889,0.9630913459713643
4993.059835,0.9580495029469362
4993.070781,0.9395077938915435
4993.081727000001,0.9506307106647907
4993.092671,0.9237414192614001
4993.103615,0.9050923451164552
4993.114559000001,0.902282434033778
4993.125502000001,0.8823525489395351
4993.136444,0.8938386364942223
4993.147386,0.8788879022238497
4993.158327,0.8928223156601681
4993.169267,0.8904198686035246
4993.180207,0.9105320919913732
4993.191146,0.9099500531136334
4993.202085,0.9222474192517274
4993.213022999999,0.9285784269062048
4993.22396,0.9124886920798345
4993.234897,0.9122743556769836
4993.245833,0.9068820572800855
4993.256769,0.9031988300552863
4993.267704,0.9062595009767567
4993.278638000001,0.9090303674720421
4993.289572,0.90273057286551
4993.300504999999,0.9083138421761241
4993.311438000001,0.9125981778900036
4993.32237,0.9158296013391717
4993.333301,0.9233114584852015
4993.344232,0.9284941532065858
4993.355162,0.9234909528037177
4993.366092,0.9384070327163175
4993.377021,0.9534834148064586
4993.387949,0.958973845928672
4993.3988770000005,0.9517356381408218
4993.409804,0.964547542689626
4993.420731,0.9849710071607496
4993.431657,0.9794009570853345
4993.442582,0.9825441574988435
4993.453507,0.9828145304944177
4993.464431,0.977838768695876
4993.475354,0.9825547972876654
4993.486277,0.9794282816804963
4993.4972,0.9847039309745695
4993.508121,0.9839328594785369
4993.519042,0.9635523962830691
4993.529963,0.952819045809351
4993.540883,0.955207523780302
4993.551802,0.9580065158171992
4993.562721,0.9352262195256658
4993.573639,0.9061921575692397
4993.584556,0.9068843059667331
4993.595472999999,0.8787229499373298
4993.60639,0.877169425963909
4993.617305,0.8547990010014269
4993.6282200000005,0.8564666235150504
4993.639135,0.8428794072427711
4993.650049,0.8785575192195504
4993.660962,0.8855620249387678
4993.671875,0.8990314955845995
4993.682787,0.9048633799747422
4993.693698,0.9269142224488267
4993.704609,0.9464529436083562
4993.715518999999,0.9568863399802945
4993.726429,0.9702322090465747
4993.737338,0.9584250405264185
4993.748246,0.9605983645998512
4993.759154,0.9560424497271942
4993.770061,0.9593941909185224
4993.780968,0.9704128569551845
4993.7918740000005,0.9627728852248817
4993.80278,0.9539065916291929
4993.813684000001,0.9479028463117536
4993.824589,0.9596978987350614
4993.835492,0.9487534160362644
4993.8463950000005,0.956970772075739
4993.857298,0.9476960715557681
4993.8681990000005,0.9569888302377197
4993.8791009999995,0.969955658901968
4993.890001,0.97054239422853
4993.900901,0.9764529405403365
4993.911801,0.9772243211258248
4993.9227,0.9770607694658509
4993.933598,0.9855216751324944
4993.944495000001,0.9836320113971457
4993.955392,0.9695475922713549
4993.966289,0.9855860063445319
4993.977184,0.9748810441312421
4993.98808,0.9855536041468921
4993.998974,0.9800566040555039
4994.009868,0.9922782976121644
4994.020762,0.9898386320826473
4994.031654,0.9791610526487262
4994.042547,0.9660754207068211
4994.053438,0.9795803051834402
4994.064329,0.9686009369082048
4994.075218999999,0.9585817522867319
4994.086109000001,0.9319105518417133
4994.096998,0.9273655741297339
4994.107887,0.906820202214909
4994.118775,0.8629311459810896
4994.129661999999,0.8208700769427891
4994.140549000001,0.7708535611146562
4994.151435,0.7197512593795936
4994.162321,0.6762781079649857
4994.173206,0.6211167573571476
4994.18409,0.6090533496617659
4994.194974,0.6115811677489434
4994.205857,0.6128572502279462
4994.216739,0.648762133071744
4994.227621,0.6888810398817699
4994.2385030000005,0.751429274614493
4994.249382999999,0.8006296554170833
4994.2602640000005,0.8417593311349341
4994.271143,0.8775375121205045
4994.282022,0.8956663724580312
4994.2929,0.9297894212172939
4994.303778,0.9501566711099322
4994.314655,0.967132572883937
4994.325532,0.9621398637390052
4994.336408,0.9736160726779333
4994.347283,0.9769026711054182
4994.358158,0.9703574349123857
4994.369032,0.9659141122884012
4994.379905,0.9835734851496137
4994.390778,0.9825195352870166
4994.401651,0.953389761221041
4994.412522,0.9639804864476158
4994.423393,0.936741392967188
4994.434264,0.9127761521280539
4994.4451340000005,0.88445643811436
4994.456003,0.8389776332504981
4994.466872,0.7835983209919936
4994.47774,0.7304869462865633
4994.488607,0.6715218111013914
4994.499474,0.6171819507679442
4994.510340999999,0.5657054040519511
4994.521206,0.5386817290987377
4994.5320710000005,0.5334644229665428
4994.542936,0.5328716706330637
4994.5538,0.5468693751271142
4994.564663,0.5748933918737237
4994.575526,0.5952777449630725
4994.586388000001,0.6315349332536708
4994.597249,0.6653947944156028
4994.60811,0.7092547935719524
4994.618971,0.7586653927772206
4994.62983,0.7944852736043377
4994.640689,0.8458968467178946
4994.651548,0.8647826392265126
4994.662406,0.9012713957776066
4994.673263000001,0.9184630156665826
4994.68412,0.9357068128731273
4994.694976,0.9481978026941406
4994.705831,0.9662289778848996
4994.716686,0.9769402818206117
4994.727540999999,0.9723794701678836
4994.738394,0.9571085422055138
4994.749247,0.9546677921270551
4994.7601,0.965567116689004
4994.770952000001,0.9667196269839647
4994.781803,0.9623341400740213
4994.792654,0.9563869891397961
4994.8035039999995,0.9482580748014339
4994.814353,0.9461508917746748
4994.825202,0.9286151125535737
4994.836051,0.9247951699342699
4994.846898,0.9088619394672421
4994.857745,0.8854417013396224
4994.868592,0.8421534715500707
4994.879438,0.7944872718278085
4994.890283,0.7370717319723936
4994.901128,0.6477836692377567
4994.911972,0.5519355038295379
4994.922815,0.47395484087649187
4994.933658,0.3817992103786744
4994.944501,0.31263063021154286
4994.955342,0.26098121101727084
4994.966183,0.2299007819581691
4994.977024,0.22907173744770448
4994.987864,0.2399513430696322
4994.998703,0.2792332983344505
4995.009542,0.3371641790192663
4995.02038,0.41915598804417037
4995.031217,0.5082561233711832
4995.042054,0.6023379020456565
4995.052890999999,0.6770490172887388
4995.063725999999,0.7622300341634065
4995.074561,0.8065030127227895
4995.085396,0.8558967960602779
4995.09623,0.891990437417388
4995.107063,0.9113035268683326
4995.117896,0.9295221402878094
4995.128728,0.9401108475660557
4995.139559,0.9531592048711023
4995.15039,0.9591591584845792
4995.161221,0.949509292252668
4995.17205,0.9600472896533037
4995.182879,0.9745970452790168
4995.193708,0.9675318940748977
4995.204536,0.9638958105144061
4995.215363,0.9760796167674628
4995.226189999999,0.9631564106903767
4995.237016,0.9752460609038156
4995.247842,0.9782844294319669
4995.258666,0.9815499195985791
4995.269491,0.9805096065360323
4995.280315,0.9740908664860176
4995.2911380000005,0.9964559429638715
4995.30196,0.9785637772564009
4995.312782,0.9851532117815939
4995.323603,0.9764907517749793
4995.334424000001,0.9714145129484714
4995.345244,0.9656602848020117
4995.356064,0.9733775479791665
4995.366883,0.967257914984926
4995.377700999999,0.9646905281768825
4995.388519,0.9627592983778127
4995.3993359999995,0.9556788212619404
4995.410153,0.9654686476295278
4995.420969,0.9605308589370237
4995.431784,0.9600266078153461
4995.442599,0.9736066503851241
4995.453413,0.9603932444750259
4995.464226,0.9768131275886678
4995.475039,0.9649073162312672
4995.485852000001,0.9828194980180516
4995.496663,0.9707807088514897
4995.507475,0.981928275630357
4995.518285,0.9688229200990182
4995.529095,0.9685154821063862
4995.539904,0.9733728031458875
4995.5507130000005,0.9680599355957588
4995.5615210000005,0.9813921190107895
4995.572329,0.983028794775195
4995.583136,0.985180921976605
4995.593942,0.9934454117627394
4995.604748,0.9854974871166761
4995.615553000001,0.971551495040042
4995.6263579999995,0.98541767673274
4995.637162,0.9795560315639051
4995.647965,0.9781961022317962
4995.658768,0.9853080842384405
4995.66957,0.9780945508079918
4995.680372,0.9758087825310752
4995.691172999999,0.9806899402283934
4995.701972999999,0.9823553727585312
4995.712772999999,0.9665399504768059
4995.723572,0.9631379362422091
4995.7343710000005,0.9625922295254675
4995.745169,0.973905523002148
4995.755966,0.9648824713759268
4995.7667630000005,0.9566195419231585
4995.777559,0.9579457562456812
4995.788355,0.9530322032831002
4995.79915,0.9498241708563436
4995.809944,0.9471611679348081
4995.820738,0.9406867991805415
4995.831531,0.9304319030698495
4995.842324,0.9292611025380724
4995.853115999999,0.9258241386551116
4995.863908,0.9190812253115317
4995.874698,0.9106275605742629
4995.885489,0.9212691803503712
4995.896278,0.9247763259224228
4995.907067,0.9243278114139951
4995.917856,0.9234862556679021
4995.928644,0.9400826286965441
4995.939431,0.9332855467440045
4995.950218,0.9406105345314667
4995.961004,0.9490734122278629
4995.971789,0.9682223894326564
4995.982574000001,0.9686714482855443
4995.993358,0.9705687162745862
4996.004142,0.9765341852656717
4996.014925,0.9834424944332437
4996.025708,0.9625397516906167
4996.036489,0.9959014416374998
4996.047271,0.975357593887912
4996.058051,0.9874179033870962
4996.068832,0.9852568185564171
4996.079611,0.9749172699375579
4996.09039,0.9783628095571281
4996.101168,0.9747632922359263
4996.111946,0.9772265065108738
4996.1227229999995,0.9786726532553327
4996.1335,0.9695533927024051
4996.144276,0.9646167734320955
4996.155051,0.9668704512258052
4996.1658259999995,0.9533547165132931
4996.1766,0.946207599101362
4996.187373,0.9302911168771649
4996.198146,0.9089388933394825
4996.208919,0.8831440188548434
4996.21969,0.839749302730552
4996.2304619999995,0.8241360949697304
4996.241232,0.8165120558846455
4996.252002,0.8158444867101154
4996.262771,0.8140813743608363
4996.27354,0.8279149995377816
4996.284308,0.8692615132748877
4996.295075999999,0.8858431296747104
4996.305843,0.9020240415842425
4996.316609,0.925226189655424
4996.327375,0.9475575672954712
4996.33814,0.961722691609112
4996.348905,0.9650553512433124
4996.3596689999995,0.9733549080262128
4996.370432,0.9714711134010783
4996.381195,0.9743890462751051
4996.391957,0.9681234113128505
4996.402719,0.9629204121906159
4996.413479999999,0.9356096306382652
4996.424241,0.9306859086468238
4996.435,0.8871756757058944
4996.4457600000005,0.8655138825671566
4996.456518,0.8220638474656962
4996.467275999999,0.7898509119198478
4996.478034000001,0.7606801487766096
4996.488791,0.7436105603361716
4996.499546999999,0.7522198117293712
4996.510303,0.7721213090806335
4996.521058,0.7918936566621831
4996.531812,0.8290204164837719
4996.542566,0.8575936096074182
4996.553319,0.8922431478802825
4996.564072,0.9105043094414511
4996.574824,0.9503162033317504
4996.5855759999995,0.9566679180222518
4996.596327,0.9584638633266019
4996.607077000001,0.9852466717268904
4996.617827,0.9820557728930319
4996.628576,0.9869586059594979
4996.639324,0.9810249730180947
4996.650071999999,0.9832530102806749
4996.66082,0.9726734833854803
4996.671566,0.9694506977481254
4996.682312,0.9695966167875651
4996.693058,0.9531042684031384
4996.703803,0.9506938318240754
4996.714547,0.9535966527908175
4996.725291,0.9552229065063077
4996.7360340000005,0.9578767393086947
4996.746777,0.9723926005566305
4996.757519,0.9667309429399913
4996.76826,0.9717438297059419
4996.779001,0.9708449039391808
4996.789741,0.9688660429236341
4996.800481,0.9687405093548936
4996.8112200000005,0.9788961223499866
4996.8219579999995,0.9695241170997406
4996.832696,0.9671082865256845
4996.843433,0.9678608757364804
4996.8541700000005,0.9670782462020738
4996.864906,0.9691799347244144
4996.875642,0.971395704834289
4996.8863759999995,0.9852201053242177
4996.897111,0.955107220982133
4996.907843999999,0.9573770572457093
4996.918577,0.9569963979311841
4996.92931,0.9677414957806996
4996.940042,0.9559081634823805
4996.950773,0.9481545654756081
4996.961504,0.9381056685161988
4996.972234000001,0.9449101902666102
4996.982963,0.9521584098422623
4996.993692,0.9406969586323506
4997.004421,0.9184112692783627
4997.0151479999995,0.9288213881400458
4997.025876,0.9221554735175199
4997.036602,0.9296567523674281
4997.047328000001,0.9282728574221413
4997.058053,0.9211654805892103
4997.068778,0.9221377071937114
4997.0795020000005,0.9301303618467478
4997.090225999999,0.944632887883482
4997.100949000001,0.9428092301257267
4997.111671,0.9327716070785919
4997.122393,0.9302628950555674
4997.133114,0.925044392043339
4997.143835,0.9138404654085133
4997.154555,0.9056479415237167
4997.165274,0.8879478497787544
4997.175993,0.8734654529163552
4997.186711,0.8574510064382855
4997.197429,0.8509157841349121
4997.208146,0.8475035427977178
4997.218863,0.8458380700527682
4997.229578,0.856923714637235
4997.240294,0.8660460010650062
4997.251008,0.8927991640701642
4997.261722,0.9039035016273811
4997.272436,0.919340056794867
4997.283149,0.9331175769259027
4997.293861,0.9434954687348709
4997.304572999999,0.9645759532597106
4997.315284,0.9499338740906118
4997.325995,0.9689915805794181
4997.336704,0.9612221807881244
4997.347414,0.9594563181573352
4997.358123,0.9657507395830092
4997.368831000001,0.9788593638738201
4997.379538,0.9776706562181632
4997.3902450000005,0.9804953352825186
4997.400952,0.9762430754934193
4997.411657,0.9695129020501048
4997.422363000001,0.9816327384399044
4997.433067,0.9793328580994729
4997.443771,0.964316199905053
4997.454475,0.9709033850873386
4997.465177,0.9837802261574892
4997.47588,0.9766720752163603
4997.486581,0.9660206377879299
4997.497282,0.9704792981210855
4997.5079829999995,0.9632644581673826
4997.518683,0.9712613780234582
4997.529382,0.9683997088812308
4997.540081,0.951769567519086
4997.550779,0.9399337601589398
4997.561476,0.9234861828485517
4997.572173,0.8981412255213401
4997.582869,0.8685907851607706
4997.593565,0.8422565136639489
4997.60426,0.805797207234972
4997.614955,0.77235132028615
4997.6256490000005,0.7219813942438548
4997.636342,0.6769980645300303
4997.647035,0.6439221093329671
4997.657727000001,0.5920246117192859
4997.668418,0.5544396535784556
4997.679109000001,0.5218308211858967
4997.6898,0.5234552566888179
4997.700489,0.5351932527393898
4997.711179,0.5702025083086754
4997.721867,0.6241580940832189
4997.732555,0.6895974343618764
4997.743243,0.7399001263119298
4997.75393,0.7785624808888171
4997.7646159999995,0.8254675792800265
4997.775301,0.8568353165009083
4997.785986,0.8869374348508816
4997.796671,0.903369128430231
4997.807355,0.9150290477337895
4997.818038,0.9264298733919878
4997.828721,0.9337958004314892
4997.839403,0.9442892558597241
4997.850084000001,0.9212352438219544
4997.860764999999,0.9176328290240238
4997.871446,0.8861755477616714
4997.882125,0.8400250473130629
4997.892804,0.8021190807612859
4997.903483,0.7372312798481552
4997.914161,0.6911055719542295
4997.924838,0.6473314621411989
4997.935515,0.6247412454608701
4997.946191,0.6339261131359832
4997.956867,0.6620233715997316
4997.967542,0.7146799332331085
4997.9782159999995,0.7607194626170656
4997.98889,0.8070272744367049
4997.999563,0.8743368999066654
4998.010236,0.91216159566904
4998.0209079999995,0.9458441292982186
4998.0315789999995,0.9621889522691618
4998.04225,0.9700140733397772
4998.052921,0.9904117016916333
4998.06359,0.9881174613384515
4998.074259,0.9927980666167774
4998.084928,1.0032116792826378
4998.095596,1.0019776739478368
4998.106263000001,0.9982623615927904
4998.11693,1.0007100690855917
4998.127596,0.9974442727565845
4998.138261,0.9842102787690972
4998.148926,0.9997221854260101
4998.159591,1.0006691846787252
4998.170254,0.9897791593167056
4998.180918,1.0102245118192787
4998.19158,0.9997116026680739
4998.202242,1.014296294821542
4998.212904,1.0054105548726162
4998.223564,1.0031036022616906
4998.234225,1.0135780222386195
4998.244884000001,1.0095441938363476
4998.255543,1.0077308303546912
4998.266202000001,0.9974886611370698
4998.27686,0.9981449958638758
4998.287517,0.9994849469623875
4998.2981740000005,1.0168681067497758
4998.30883,1.0085105039084847
4998.319485,0.996252785087907
4998.33014,0.9919487638230925
4998.340794,1.0047577302002133
4998.351447999999,0.9948644635040153
4998.362101,0.9904587049672062
4998.372754,0.9941401448076791
4998.383406,0.9886461360904999
4998.394057,0.9942109211664506
4998.404708,0.9889842083869137
4998.415358,0.9920121410095915
4998.4260079999995,0.9994733092035741
4998.436657,0.9848333398311925
4998.447305,1.0114998951811631
4998.457953,0.9936464004772129
4998.4686,0.9992808441932223
4998.479247,1.0020478960097992
4998.489893,1.004568549098658
4998.500538,1.0019637154064525
4998.511183,0.9988955914535048
4998.521828,0.9894356914653115
4998.532471,0.9921439062708058
4998.543114,0.9880418727577086
4998.553757,1.0012154547582417
4998.564399,1.0006340342905542
4998.57504,0.9925252365361878
4998.5856810000005,0.99394283151986
4998.596321,1.0021141243204357
4998.6069609999995,1.009041418624389
4998.6176,0.9980711156927703
4998.628238,1.0034490594212688
4998.638876,1.0162701601917616
4998.649513,1.0106765799839663
4998.66015,1.0085035907288964
4998.670786,0.9968762580761741
4998.681421,0.9988850595062317
4998.692056,1.002940505892909
4998.70269,0.9858708820815906
4998.713324,0.9880825864866478
4998.723957,0.9952776306141194
4998.73459,0.9716719813538809
4998.745221,0.9541551428973684
4998.755853000001,0.9407148295965716
4998.766484000001,0.9199030728081861
4998.777114,0.9031386176053103
4998.787743,0.8873125436180705
4998.798372,0.8869800936979855
4998.809001,0.8841827630643844
4998.819628,0.8971594633352423
4998.830256,0.9148451625493056
4998.840882,0.9106390693344957
4998.851508,0.9342342236583271
4998.862134,0.9353993917719391
4998.8727579999995,0.9530792982928475
4998.883382999999,0.9632154614637819
4998.894006,0.9659740584383643
4998.904629,0.9723582790897252
4998.915252000001,0.9664094552564158
4998.9258740000005,0.973543041633125
4998.936495,0.9510484792491081
4998.947115999999,0.9558136217323044
4998.957736,0.9379691669830106
4998.968356,0.9184274199494754
4998.978975,0.8995504615296397
4998.989593,0.85491377260916
4999.000211,0.7963451671062547
4999.010828,0.7352974196794717
4999.021444,0.675141672093744
4999.0320600000005,0.6053053117140366
4999.042676,0.548085815413662
4999.053290999999,0.49717225073444693
4999.063905,0.4821016188742239
4999.074519,0.4805440770540784
4999.085132,0.5153822386716753
4999.095744,0.5616535113549546
4999.106356,0.6197751909098028
4999.116967,0.689306937594934
4999.1275780000005,0.7526297414569775
4999.138188,0.814399023139789
4999.148797999999,0.8720334022654349
4999.159407,0.9058316361118474
4999.170015,0.9277387915866596
4999.180622999999,0.956203624345281
4999.191229999999,0.9665262670887651
4999.201837,0.9696972907070406
4999.212443,0.9703838380506088
4999.223048,0.9963543949733781
4999.233653,0.9836907534294461
4999.244257,0.9865241438500869
4999.254861,0.9889310357973361
4999.265464,1.0033368108725749
4999.276065999999,0.9913513618850381
4999.286668,0.9898680633281907
4999.29727,0.9994904863449667
4999.307870000001,0.9898616681669103
4999.31847,0.9963266800907257
4999.329070000001,0.9920873324706352
4999.339669,0.9890283454023787
4999.350267,0.9910991641787862
